Wall time,Step,Value
1741898508.0275478,5857280,1875.8599853515625
1741898522.4533293,5863424,1897.72998046875
1741898537.096717,5869568,1887.81005859375
1741898580.9949586,5888000,1838.260009765625
1741898585.803944,5890048,1838.260009765625
1741898615.3334134,5902336,1865.97998046875
1741898624.9054523,5906432,1837.7900390625
1741898629.714964,5908480,1811.3900146484375
1741898658.219216,5920768,1832.719970703125
1741898672.9086735,5926912,1819.8699951171875
1741898677.62932,5928960,1819.8699951171875
1741898702.128938,5939200,1773.4300537109375
1741898711.6044188,5943296,1771.489990234375
1741898721.28827,5947392,1737.949951171875
1741898735.8114283,5953536,1691.050048828125
1741898779.7354772,5971968,1705.9000244140625
1741898804.6023858,5982208,1659.1199951171875
1741898814.3266778,5986304,1666.4100341796875
1741898819.0908957,5988352,1666.4100341796875
1741898823.9797122,5990400,1666.4100341796875
1741898878.0598083,6012928,1659.22998046875
1741898926.5594387,6033408,1711.3900146484375
1741898964.9538221,6049792,1660.6600341796875
1741899047.8220124,6084608,1689.7099609375
1741899082.128154,6098944,1627.719970703125
1741899086.9455152,6100992,1627.719970703125
1741899101.3237205,6107136,1628.4000244140625
1741899149.7161763,6127616,1627.6500244140625
1741899178.726867,6139904,1639.6099853515625
1741899197.705949,6148096,1646.489990234375
1741899221.7868686,6158336,1611.7900390625
1741899231.4165378,6162432,1630.81005859375
1741899240.9552746,6166528,1648.0999755859375
1741899250.6632843,6170624,1684.43994140625
1741899260.2588809,6174720,1714.449951171875
1741899279.6378357,6182912,1746.56005859375
1741899284.438209,6184960,1727.72998046875
1741899298.8858585,6191104,1758.27001953125
1741899327.8733208,6203392,1914.8800048828125
1741899337.5159411,6207488,1939.1199951171875
1741899352.0490217,6213632,1987.5799560546875
1741899391.0978246,6230016,2063.419921875
1741899400.888405,6234112,2066.239990234375
1741899405.759867,6236160,2066.77001953125
1741899410.5491467,6238208,2055.169921875
1741899448.7563903,6254592,2121.760009765625
1741899521.2736087,6285312,2179.0
1741899530.9560697,6289408,2184.919921875
1741899540.6175842,6293504,2188.860107421875
1741899550.12147,6297600,2196.659912109375
1741899559.9411845,6301696,2230.6298828125
1741899603.2799783,6320128,2306.3701171875
1741899622.360363,6328320,2322.419921875
1741899684.581498,6354944,2409.47998046875
1741899703.8368528,6363136,2415.68994140625
1741899751.6810665,6383616,2341.18994140625
1741899795.1720812,6402048,2262.6201171875
1741899867.8854167,6432768,2197.2099609375
1741899872.810229,6434816,2202.60009765625
1741899901.628916,6447104,2167.1298828125
1741899906.4223187,6449152,2153.7900390625
1741899915.9979665,6453248,2160.449951171875
1741899930.3693118,6459392,2175.909912109375
1741899954.1405694,6469632,2177.070068359375
1741899968.365124,6475776,2197.830078125
1741899973.0915,6477824,2210.530029296875
1741899982.541756,6481920,2241.919921875
1741900059.315228,6514688,2334.31005859375
1741900093.2905304,6529024,2380.330078125
